Algorithm,Strategy,Colour space,PSNR,SSIM,CIEDE2000,S-CIELAB,LPIPS,DreamSim
Jarvis-Judice-Ninke,Weight-driven,CIELAB,11.68069305518193,0.35358916176162253,17.196670560488556,16.593688604923226,0.48553329706192017,0.257287859916687
Jarvis-Judice-Ninke,Weight-driven,CIEXYY,11.680693268933013,0.3535891670207085,17.19667023394496,16.593687724008465,0.48553329706192017,0.2572961449623108
Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),RGB,11.671259597057954,0.35440921460387137,17.206577998665544,16.536422261506868,0.48658832907676697,0.2494843602180481
Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIELAB,11.673527740117162,0.35381137377929583,17.21459039258527,16.513266990510015,0.48590201139450073,0.25581151247024536
Jarvis-Judice-Ninke,Weighted-nearest (α=0.5),CIEXYY,11.678292639152193,0.3531392683281984,17.197673895623787,16.58057408657476,0.48530036211013794,0.2572323679924011
Jarvis-Judice-Ninke,Softmax (α=0.5),RGB,9.410756932335477,0.16161644641036876,24.114981013901122,13.809864537883419,1.047682285308838,0.04709351062774658
Jarvis-Judice-Ninke,Softmax (α=0.5),CIELAB,9.147755748564744,0.10208329475204664,24.73403409691415,13.423148877579045,1.2199633121490479,0.041654109954833984
Jarvis-Judice-Ninke,Softmax (α=0.5),CIEXYY,11.110765406782082,0.3365487527781299,17.916232361751497,14.823420228430251,0.5144355297088623,0.2754287123680115
Jarvis-Judice-Ninke,Error-scaled (scale),RGB,11.958910562721268,0.31621951497513257,19.083092282113533,10.871028013734781,0.6527398824691772,0.06549453735351562
Jarvis-Judice-Ninke,Error-scaled (scale),CIELAB,10.633155609633642,0.2893186536006602,18.754376644109673,13.231444009568953,0.8098115921020508,0.1045304536819458
Jarvis-Judice-Ninke,Error-scaled (scale),CIEXYY,8.922917153665598,0.23322718474701623,25.389201262744002,18.200356253166426,0.9087021946907043,0.2542956471443176
Jarvis-Judice-Ninke,Error-scaled (weighted_target),RGB,9.971495246237469,0.14721590338779256,24.87903760760897,12.530143058530212,0.9317801594734192,0.029520869255065918
Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIELAB,9.140694937976201,0.11575065993120637,24.46166329007394,13.764352982286326,1.1268967390060425,0.05100429058074951
Jarvis-Judice-Ninke,Error-scaled (weighted_target),CIEXYY,8.109074044780108,0.11100128268543191,31.02165081534868,26.257023864772925,1.141501784324646,0.4613962173461914
Jarvis-Judice-Ninke,Error-scaled (confidence),RGB,11.438647634944541,0.28352228649676375,20.220149254090625,10.345760428275963,0.7464261651039124,0.04943346977233887
Jarvis-Judice-Ninke,Error-scaled (confidence),CIELAB,10.134345799333095,0.23255274076807175,20.032214405262152,12.845688335932532,0.9396083354949951,0.0708162784576416
Jarvis-Judice-Ninke,Error-scaled (confidence),CIEXYY,8.944819638654893,0.22267089746707328,25.572579893809774,16.11877805662543,0.9432167410850525,0.2954442501068115
Stucki,Nearest-colour,RGB,9.810478183805271,0.12879834001275503,25.19434833909543,12.598398386078916,1.001606822013855,0.017703235149383545
Stucki,Nearest-colour,CIELAB,9.143506473881315,0.10105954430273717,24.764648539040987,13.403673541391516,1.18728506565094,0.039194464683532715
Stucki,Nearest-colour,CIEXYY,7.829519382054317,0.0859858739783159,32.55511690716605,29.250811944750335,1.2220683097839355,0.47049152851104736
Stucki,Weight-driven,RGB,11.680693055181923,0.3535891617615908,17.196670560488556,16.593688604923226,0.48553329706192017,0.25669801235198975
Stucki,Weight-driven,CIELAB,11.68069305518193,0.35358916176162253,17.196670560488556,16.593688604923226,0.48553329706192017,0.257287859916687
Stucki,Weight-driven,CIEXYY,11.680693268933013,0.3535891670207085,17.19667023394496,16.593687724008465,0.48553329706192017,0.2572961449623108
Stucki,Weighted-nearest (α=0.5),RGB,11.669289695444885,0.3543783276437285,17.208752406974,16.53981782425438,0.48625460267066956,0.24939370155334473
Stucki,Weighted-nearest (α=0.5),CIELAB,11.673242787978284,0.3537991866055575,17.213800151482825,16.513694080381676,0.4861128032207489,0.25657689571380615
Stucki,Weighted-nearest (α=0.5),CIEXYY,11.678472936495972,0.3531864180577841,17.197072674502685,16.57947809696782,0.4853357970714569,0.25755566358566284
Stucki,Softmax (α=0.5),RGB,9.393760650816157,0.15884861926374283,24.178954039212915,13.805283320877962,1.009190320968628,0.04083675146102905
Stucki,Softmax (α=0.5),CIELAB,9.146229078775642,0.10134599458225763,24.75985116503073,13.402244652033815,1.191412091255188,0.04246866703033447
Stucki,Softmax (α=0.5),CIEXYY,11.120457588997667,0.33763200552754796,17.891068918687285,14.84988909515572,0.515088677406311,0.2794325351715088
Stucki,Error-scaled (scale),RGB,11.929026876168148,0.31568897152907066,19.084789622696793,10.808007219797666,0.6148858070373535,0.06437045335769653
Stucki,Error-scaled (scale),CIELAB,10.605546466093434,0.2884009137848979,18.808760234837365,13.245098548616768,0.7644523978233337,0.1008906364440918
Stucki,Error-scaled (scale),CIEXYY,8.937195019311048,0.23365136870164369,25.361966391275608,18.153946057368028,0.8677715063095093,0.25230878591537476
Stucki,Error-scaled (weighted_target),RGB,9.95178383976562,0.14551962740686594,24.881156138253807,12.55528007648959,0.8800756335258484,0.03171968460083008
Stucki,Error-scaled (weighted_target),CIELAB,9.132045007119558,0.11382560698383289,24.51073226419856,13.733899080070636,1.0963435173034668,0.05047202110290527
Stucki,Error-scaled (weighted_target),CIEXYY,8.091603328983748,0.10892192506394521,31.12746393586106,26.376750329303036,1.096315860748291,0.4577609896659851
Stucki,Error-scaled (confidence),RGB,11.40908969441234,0.28272209237320417,20.242352618317483,10.320393006545151,0.6957713961601257,0.048810601234436035
Stucki,Error-scaled (confidence),CIELAB,10.109828764410086,0.2308424778936654,20.098073907348052,12.849462635574337,0.9060026407241821,0.06961405277252197
Stucki,Error-scaled (confidence),CIEXYY,8.952061822015974,0.22261626624283695,25.583868276064955,16.030059920374057,0.9013267755508423,0.2967928647994995
